algorithm,dataset,attack,evaluations,indicator,value,dir
nsga-net,cifar10,FGSM,1200,r2,0.141750138662982,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,1200,hv_2obj,52.85113789092251,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,1240,hv,157957.89198984444,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,1240,r2,0.141750138662982,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,1240,hv_2obj,52.85113789092251,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,40,hv,151142.73463395605,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,40,r2,0.1494194475479474,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,40,hv_2obj,51.53060319631426,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,80,hv,151801.37101686304,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,80,r2,0.1494194475479474,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,80,hv_2obj,51.53060319631426,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,120,hv,151964.49109940627,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,120,r2,0.1494194475479474,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,120,hv_2obj,51.53181861388994,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,160,hv,154763.5521116957,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,160,r2,0.14469088586023302,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,160,hv_2obj,52.328434898955905,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,200,hv,155082.45888586785,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,200,r2,0.14469088586023302,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,200,hv_2obj,52.328434898955905,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,240,hv,155165.36910480013,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,240,r2,0.14469088586023302,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,240,hv_2obj,52.328434898955905,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,280,hv,155181.03470695336,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,280,r2,0.14469088586023302,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,280,hv_2obj,52.328434898955905,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,320,hv,155582.09931918813,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,320,r2,0.14465712256335844,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,320,hv_2obj,52.33574881674039,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,360,hv,155861.36437750395,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,360,r2,0.14465712256335844,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,360,hv_2obj,52.33574881674039,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,400,hv,156079.22872762015,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,400,r2,0.14430298190761548,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,400,hv_2obj,52.40379662683536,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,440,hv,156093.09032856955,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,440,r2,0.14430298190761548,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,440,hv_2obj,52.40379662683536,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,480,hv,156614.95544645097,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,480,r2,0.14388686744289617,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,480,hv_2obj,52.46683914428895,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,520,hv,156824.33790346113,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,520,r2,0.14356391433898355,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,520,hv_2obj,52.53681500698605,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,560,hv,156824.3623955297,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,560,r2,0.14356391433898355,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,560,hv_2obj,52.53681500698605,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,600,hv,156842.90003107954,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,600,r2,0.14356391433898355,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,600,hv_2obj,52.53681500698605,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,640,hv,156844.95706970172,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,640,r2,0.14356391433898355,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,640,hv_2obj,52.53681500698605,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,680,hv,156845.38340146732,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,680,r2,0.14356391433898355,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,680,hv_2obj,52.53681500698605,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,720,hv,158232.03892892713,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,720,r2,0.14083737539071475,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,720,hv_2obj,53.013716461783446,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,760,hv,158238.9273007793,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,760,r2,0.14083737539071475,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,760,hv_2obj,53.013716461783446,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,800,hv,158254.52929711124,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,800,r2,0.14083737539071475,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,800,hv_2obj,53.013716461783446,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,840,hv,158264.6919587779,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,840,r2,0.14083737539071475,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,840,hv_2obj,53.013716461783446,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,880,hv,158267.1646134844,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,880,r2,0.14083737539071475,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,880,hv_2obj,53.013716461783446,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,920,hv,158269.1480718726,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,920,r2,0.14083737539071475,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,920,hv_2obj,53.013716461783446,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,960,hv,158281.25748295637,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,960,r2,0.14083737539071475,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,960,hv_2obj,53.013716461783446,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,1000,hv,158379.36510538677,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,1000,r2,0.14083737539071475,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,1000,hv_2obj,53.013716461783446,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,1040,hv,158387.4150177542,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,1040,r2,0.14083737539071475,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,1040,hv_2obj,53.013716461783446,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,1080,hv,158526.73474192715,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,1080,r2,0.14083737539071475,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,1080,hv_2obj,53.013716461783446,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,1120,hv,158864.53857923852,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,1120,r2,0.14009250302650952,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,1120,hv_2obj,53.12594510626802,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,1160,hv,158868.96588515933,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,1160,r2,0.14009250302650952,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,1160,hv_2obj,53.12594510626802,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,1200,hv,158871.70082973925,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,1200,r2,0.14009250302650952,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,1200,hv_2obj,53.12594510626802,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,1240,hv,158872.2115658529,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,1240,r2,0.14009250302650952,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,1240,hv_2obj,53.12594510626802,search-NSGA-Net-micro-20260907-125237
nsga-net,cifar10,FGSM,40,hv,148203.96795137232,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,40,r2,0.15500490160412478,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,40,hv_2obj,50.50981978405427,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,80,hv,149581.63152448722,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,80,r2,0.1532822309551331,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,80,hv_2obj,50.843288147782054,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,120,hv,151383.99114382974,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,120,r2,0.1501186391610608,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,120,hv_2obj,51.396569462614266,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,160,hv,152128.84148724825,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,160,r2,0.14989420629203304,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,160,hv_2obj,51.43042976456443,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,200,hv,153084.72975962423,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,200,r2,0.1487343942055393,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,200,hv_2obj,51.6050033299821,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,240,hv,153122.13705369187,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,240,r2,0.1487343942055393,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,240,hv_2obj,51.6050111204885,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,280,hv,154183.22777590112,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,280,r2,0.14682610010251324,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,280,hv_2obj,51.94977692885316,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,320,hv,154188.70045471052,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,320,r2,0.14682610010251324,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,320,hv_2obj,51.94977692885316,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,360,hv,154198.1092350958,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,360,r2,0.14682610010251324,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,360,hv_2obj,51.94977692885316,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,400,hv,154661.1528435342,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,400,r2,0.14608628654345046,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,400,hv_2obj,52.10601213245859,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,440,hv,154672.22541070147,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,440,r2,0.14608628654345046,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,440,hv_2obj,52.10601213245859,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,480,hv,155142.88943738354,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,480,r2,0.14548900361305764,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,480,hv_2obj,52.196535320736686,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,520,hv,155514.4950474026,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,520,r2,0.1446683697003095,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,520,hv_2obj,52.32015908764943,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,560,hv,155529.95526279826,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,560,r2,0.1446683697003095,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,560,hv_2obj,52.32015908764943,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,600,hv,156652.06740447832,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,600,r2,0.14286670026778886,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,600,hv_2obj,52.710348620158555,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,640,hv,156664.84629050005,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,640,r2,0.14286670026778886,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,640,hv_2obj,52.710348620158555,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,680,hv,157070.49986607762,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,680,r2,0.14286670026778886,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,680,hv_2obj,52.710348620158555,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,720,hv,157070.7415129946,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,720,r2,0.14286670026778886,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,720,hv_2obj,52.7104176049929,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,760,hv,157072.6861354156,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,760,r2,0.14286670026778886,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,760,hv_2obj,52.7104176049929,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,800,hv,157364.3341667288,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,800,r2,0.14224300185623634,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,800,hv_2obj,52.80711881356203,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,840,hv,157417.82795832312,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,840,r2,0.14217545638413107,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,840,hv_2obj,52.817217162264356,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,880,hv,157430.71630653949,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,880,r2,0.14217545638413107,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,880,hv_2obj,52.817217162264356,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,920,hv,157799.56448758292,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,920,r2,0.1413648139128818,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,920,hv_2obj,52.941708852332745,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,960,hv,157807.3628473401,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,960,r2,0.1413648139128818,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,960,hv_2obj,52.941708852332745,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,1000,hv,157810.33210401135,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,1000,r2,0.1413648139128818,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,1000,hv_2obj,52.941708852332745,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,1040,hv,157810.93498173475,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,1040,r2,0.1413648139128818,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,1040,hv_2obj,52.941708852332745,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,1080,hv,157882.0313464506,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,1080,r2,0.1413648139128818,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,1080,hv_2obj,52.941708852332745,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,1120,hv,157890.16302937965,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,1120,r2,0.1413648139128818,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,1120,hv_2obj,52.941708852332745,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,1160,hv,157891.86413990235,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,1160,r2,0.1413648139128818,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,1160,hv_2obj,52.941708852332745,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,1200,hv,158100.84765232433,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,1200,r2,0.1413648139128818,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,1200,hv_2obj,52.941708852332745,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,1240,hv,158101.67710257915,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,1240,r2,0.1413648139128818,search-NSGA-Net-micro-20260907-171050
nsga-net,cifar10,FGSM,1240,hv_2obj,52.941708852332745,search-NSGA-Net-micro-20260907-171050
